,Respondent,Timestamp,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral,Attention,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise,Blink,BlinkRate,Pitch,Yaw,Roll,Gaze Velocity,Gaze Acceleration,Fixation Duration,Fixation Dispersion,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
435,7,01/01/1970 0:29,3.918961339,0.98535969,6.816865045,1.613095609,0.183839598,3.377024637,0.19967788,63.17916151,-17.53051733,0.068916539,9.768946338,80.90218994,97.8126885,46.61541019,1.525146485,0.879236432,0.000965279,0.001971237,0.933469838,3.290428676,0.011249183,14.27508659,1.92E-05,0.001372947,0.172427656,0.008046978,0.00060704,0.28322276,46.80777876,8.659802867,1.531626301,0.289520857,18.69770387,0.00220022,3.597359736,-17.516581,-1.529616341,-0.449305223,27.46095764,1.146399697,230.9964029,0.489566581,86.76724138,5.992260853,88.7161036,1607.696141,-1116.143279,151.2160015
436,7,01/01/1970 0:29,3.862229584,0.389301614,1.543462961,6.851639847,0.026329854,0.717218516,4.613253804,77.01076615,-5.821675635,0.148203269,14.70812266,85.35627287,93.29394318,20.76311216,6.952949924,0.646200899,0.001664215,0.000590886,2.871545201,4.347162463,5.409643545,26.01617347,8.91E-05,0.00114769,0.833765263,0.010180282,0.000668577,0.360187713,91.62229833,5.473214754,0.46776235,0.104167947,7.016788747,0.00550055,9.577557756,-19.65763932,-5.917279691,4.860730461,41.52404333,18.48027312,199.4066667,0.491824308,125.90625,12.14436859,151.9575041,3148.902343,-1691.605586,158.9009839
437,7,01/01/1970 0:30,1.470202875,0.169525449,3.699395677,12.54803911,0.026290165,0.261380874,15.04604296,53.46592596,-1.818717675,0.060383058,1.13520221,75.88440113,85.83734043,3.042078941,20.80408334,0.964684436,0.007483802,0.00016629,19.03155547,10.66879288,10.05694835,36.23534371,0.002671653,0.005553483,1.74419937,0.007411936,0.001406886,1.003463499,71.13138939,7.060801895,0.269156616,0.261210972,14.76374548,0.014317181,28.09030837,-19.3338954,-7.497770988,4.718288867,35.00262054,-28.65720841,259.8129771,0.643526021,109.6341463,7.946031746,107.3887941,1774.024555,-1222.502834,149.1728125
438,7,01/01/1970 0:30,1.052079821,0.185881936,0.135227254,1.600439417,0.024244001,0.122332884,2.079834929,6.928094072,0,0.00626701,0.148581663,94.93100392,98.46138798,0.156068478,2.023007519,0.143338316,0.001219301,0.003065473,15.61012879,14.08131015,0.000545559,24.1444301,8.21E-05,0.003319563,0.000278393,0.003134804,0.00030848,0.465678673,38.08588492,0.952102166,0.006020767,0.050078624,1.300008668,0.015151515,7.363636364,-16.63198358,-0.311095127,0.143575754,38.67373519,-15.5665288,290.7959184,0.490091219,84.0625,9.115903189,131.6778603,2436.658877,-2594.096909,160.3793425
439,11,01/01/1970 0:00,0.319736544,0.309664387,0.117279454,0.266394798,0.025427482,0.136597483,0.484386565,9.455018101,0,0.34984066,0.049670792,98.57863755,96.63079267,0.047296277,0.224126787,0.529521421,0.175207909,12.81989423,3.053897007,0.636651356,1.586596459,17.57809324,0.010778051,0.82368946,0.000911935,0.354153392,0.40776971,1.428901727,16.92775352,0.064964299,0.215408742,1.516252667,0.002457016,0.00736377,11.96791444,12.64511244,4.247905229,-0.184135244,,,,,,,,,,
440,11,01/01/1970 0:01,0.187969463,1.942912489,0.038534042,0.16825644,3.778908494,0.136700758,0.091934108,7.049728913,3.053104117,3.857985978,0.115416575,93.11154581,96.622126,0.126524455,0.147811731,3.318124727,2.095014401,15.427965,2.085691301,0.220129037,2.587177913,4.96904688,0.006313805,5.635422535,0.000985056,3.418670808,1.010039728,3.034996036,8.731866643,0.232367916,4.908534364,6.02806577,0.009077587,0.003504673,10.77336449,12.42303823,4.75996009,-0.537354361,,,,,,,,,,
441,11,01/01/1970 0:01,1.78019005,1.314412225,0.320486785,0.549613633,0.106049911,0.187720475,0.437242332,29.79976463,0.302845309,1.627887318,0.831672643,94.75551217,96.49405676,0.30250981,0.235951596,1.451117878,7.093266704,11.25505607,1.98814853,0.006407063,1.62186872,30.85790403,0.637866859,3.610917877,0.157085986,1.786625356,9.874459251,10.92978845,63.26462051,0.465599039,1.660403634,2.45359988,0.099226859,0.006896552,10.57931034,11.72472362,5.127506871,-2.269718141,,,,,,,,,,
442,11,01/01/1970 0:02,0.885430723,0.196067472,0.388912995,0.674233883,0.024824714,0.133931941,0.610461284,34.34755915,0,0.157755232,0.118521688,97.87379868,97.11037005,0.098451627,0.380804156,0.329932729,0.100449114,1.953456184,5.286476615,0.027809988,1.185830514,32.96135562,0.010194892,0.036784138,0.035869007,0.095843935,0.257758333,1.250396032,75.4567522,0.104032243,0.120347064,0.257743919,0.005904595,0.01039261,16.89838337,12.15106365,4.321516829,-0.019013496,,,,,,,,,,
443,11,01/01/1970 0:02,0.4449601,1.585705823,0.180021456,0.315745318,0.031960053,1.329328236,0.420520579,18.62184496,-1.485650067,2.945431679,0.524126938,95.1476433,93.05438784,0.181112197,0.322668791,1.531202256,6.713291692,13.19837036,5.517375255,0.190418382,2.669047731,17.64914375,4.840345665,3.362740211,0.094028287,0.217172538,4.197033546,3.433644282,21.93782403,0.358875105,0.305871393,3.391625884,0.691718697,0.007963595,18.4778157,10.25108887,7.838047266,-4.11568033,,,,,,,,,,
444,11,01/01/1970 0:03,0.207517333,0.52785987,0.051721905,0.181153769,0.024853982,0.137027844,0.16284125,2.580907534,0,0.333188001,0.414513131,98.79542422,98.29758176,0.420697905,0.409218174,0.341136616,0.28059897,2.446842794,3.495682642,0.032737513,1.044647876,4.279409102,0.243673575,0.655963049,0.033656837,0.072247654,0.054371196,2.647324293,9.169013638,0.193807553,0.110862123,0.876391382,0.064058736,0.012345679,21.22558923,11.38982169,0.590867704,-0.940622295,,,,,,,,,,
445,11,01/01/1970 0:03,0.632473777,0.202197973,0.264991976,0.468634668,0.024993705,0.13893489,0.869928206,24.08259808,-0.000557647,0.386621921,0.342217143,97.95279209,96.77786206,0.258515004,0.459389004,0.415290363,1.272705899,5.341940558,4.464315274,0.099724256,0.909338952,35.90705779,0.323044112,0.883599369,0.168208998,0.490353429,1.975211199,2.086904428,43.13454499,0.233134561,0.133478803,0.458483066,0.039024518,0.011494253,20.28275862,12.37059771,0.043595353,-0.440958435,,,,,,,,,,
446,11,01/01/1970 0:04,0.730538506,0.190467488,0.195940414,0.402722927,0.025926547,0.136096683,0.510598054,16.9053036,0,0.561945624,0.376286585,98.26607726,97.128245,0.375756303,0.61062923,1.000524937,0.241035515,1.168161588,0.749811039,1.080054642,1.187621394,29.23731576,0.017825717,0.104794559,0.114383945,0.008404649,0.806998439,5.213599406,35.20285418,0.267560584,0.151682618,0.049542638,0.128373371,0.001154734,4.046189376,7.386841925,3.537165916,-8.05487566,,,,,,,,,,
447,11,01/01/1970 0:04,2.395809774,0.214310555,0.279528356,6.20430455,0.025079431,1.125901242,6.605107608,31.72446911,-2.019287414,0.459359823,2.913379269,88.13591466,95.13531994,4.756697652,10.06294842,0.455364934,1.026745486,0.992569478,3.692509581,4.424521477,3.231459346,29.99261521,0.422890784,1.00480295,4.019076062,0.06148681,1.262630715,4.909998251,46.24534458,0.193155189,0.123046096,0.21168659,0.050890085,0.011560694,13.56069364,10.86457739,2.502549639,-9.95980202,,,,,,,,,,
448,11,01/01/1970 0:05,2.058077999,4.592891765,0.450064058,7.612557733,4.665049049,0.226030939,10.30577063,58.62487727,4.184513756,0.368709459,4.348186767,74.92510617,96.49608436,4.132536215,12.36587211,4.497438099,0.82934033,11.92650361,3.469387848,6.814564741,1.765286567,74.5527422,0.022306675,1.470728357,3.681394509,0.563195433,5.030901937,6.335399642,80.7491354,0.572906718,5.008149536,7.6568798,0.127372267,0.011363636,28.90227273,10.63298178,1.10840057,-4.282102597,,,,,,,,,,
449,11,01/01/1970 0:05,0.492804635,1.732454571,0.152746266,0.308430611,3.851541238,0.136438683,1.203221767,18.1030016,3.961144826,0.798134475,0.138388861,91.58102442,96.37958888,0.112723628,0.342746305,3.174151714,3.085157416,27.69839654,3.236481441,0.782494599,1.126499642,41.8605076,0.077506074,5.267181856,0.041341058,1.338071515,1.846089247,3.792668855,30.43036301,0.712993915,4.675336759,3.079450408,0.058001163,0.010238908,17.72696246,8.062806512,4.481119184,-2.926576624,,,,,,,,,,
450,11,01/01/1970 0:06,0.47387488,2.253972497,0.09439778,0.334364276,0.632090156,0.13137117,0.865199391,12.10337824,1.378956798,2.677688782,0.465078166,93.91381767,97.11496378,0.497106759,1.097707032,1.580934057,1.59379318,23.20932573,1.122032499,4.011733506,0.860837611,32.85852719,0.005527546,8.45099134,0.005684435,2.877586802,3.943692575,3.686024796,16.07059751,0.193720945,2.615227283,6.706085865,0.059170125,0.005773672,10.99538106,4.070454918,2.203158741,-4.245526289,,,,,,,,,,
451,11,01/01/1970 0:06,0.258744772,0.191252612,0.065419472,0.215921822,0.024926608,0.133203947,0.305834767,4.305137967,0,0.102417806,0.731681281,99.15556387,94.66490796,0.794265981,0.843305978,0.360571656,0.012936606,0.236130108,1.398668552,2.06157085,0.601712311,20.09435111,0.001325725,0.016158829,0.004516551,0.003770304,0.003819892,1.829578458,8.457002811,0.123291994,0.13302935,0.028070673,0.045126228,0.005611672,9.488215488,-3.855447239,4.500558163,-5.303388458,,,,,,,,,,
452,11,01/01/1970 0:07,0.159007093,0.191088833,0.026677858,0.150963828,0.025416689,0.129784849,0.401224385,0.32877475,0,0.181158868,0.224223467,99.09361668,93.34177359,0.223337045,0.428511516,0.565716196,0.088640389,3.997118528,0.784416747,1.655350295,0.409747343,31.23706147,0.001426622,0.034810635,0.011817898,0.015396176,0.142658324,1.741898606,2.942978466,0.070673689,0.202343609,0.108933668,0.015484344,0.003420753,5.267958951,-1.863561184,6.580222147,-5.29484698,,,,,,,,,,
453,11,01/01/1970 0:07,0.160838388,0.188784998,0.026712318,0.141914173,0.025306878,0.128971051,0.471397938,0.328766108,0,0.14766036,0.193746797,98.95847867,92.52732602,0.193746797,0.42520991,0.387565784,0.024248404,0.155424257,0.360619724,0.416465469,0.401635105,35.425294,0.000179584,0.003701349,0.004996162,0.003075229,0.015846425,3.391521304,3.268131151,0.063038113,0.254674544,0.039768328,0.016696292,0.003405221,7.634506243,-2.198752637,8.026295533,-5.106228721,,,,,,,,,,
454,11,01/01/1970 0:08,0.21010229,0.190944026,0.026885821,0.19361055,0.024500352,0.131114494,1.115560567,0.329454508,0,0.0356641,0.218811619,97.70959396,97.19339535,0.218811619,0.548911983,0.301618011,0.027678353,0.235265073,0.568957486,5.717780777,0.634245956,46.36976393,8.40E-05,0.00906674,0.004543991,0.002670747,0.003120806,2.874104466,3.249954906,0.06799346,0.019885346,0.005173783,0.030794725,0.005707763,9.321917808,-2.94025748,4.199676692,-2.30516256,,,,,,,,,,
455,11,01/01/1970 0:08,0.705301396,1.339358603,0.264610817,0.495024236,0.032449689,0.129429619,1.265294054,23.2678792,0.317330659,0.177718089,0.175477103,95.63802799,91.64364994,0.0508605,0.723651764,0.692960746,0.162021006,7.19351471,4.23155406,0.026958732,0.572161955,54.38801262,0.019416796,0.139808455,0.266761497,0.037109773,0.681612388,2.302560569,53.34096371,0.045946212,0.359245434,7.114295096,0.006385763,0.011441648,18.30892449,3.297799685,9.053967129,0.482238924,,,,,,,,,,
456,11,01/01/1970 0:09,0.763487972,10.95724298,0.294568027,0.607247913,0.025290219,0.129553782,1.31830036,26.8431628,0,0.459967048,0.195515349,81.86511275,86.7959774,0.087580554,1.489363916,0.430817839,0.470701146,12.85975796,3.837641098,1.596005861,0.7027093,41.9140658,0.00465538,1.739796818,0.974099981,0.504666882,0.415633067,1.316726232,53.51410867,0.070741711,0.198605603,14.68927523,0.01531389,0.009142857,18.49371429,3.739862869,8.184074852,-1.234335492,,,,,,,,,,
457,11,01/01/1970 0:09,0.6767288,3.485723945,0.270768051,0.514367875,0.030345105,0.149692827,1.052957761,25.55665178,-0.239065309,0.386065621,0.234413235,93.36559771,95.43695303,0.130098754,1.247383564,0.871737211,2.086571231,10.35362623,4.11216049,0.533049967,1.460007183,38.07569322,0.109568537,3.028399798,0.521332232,1.827038678,1.865880733,1.632358535,46.11742152,0.045869458,0.298203128,7.361153778,0.024020633,0.011261261,20.31081081,5.421115055,5.245978104,3.193408859,,,,,,,,,,
458,11,01/01/1970 0:10,0.458996966,0.208796551,0.175528431,0.38383565,0.039918715,0.13095496,0.605247384,13.63487,0.709318304,0.633172253,0.447651133,98.43362978,92.34472175,0.402709403,0.953154548,0.505632564,1.185399504,6.36262095,2.693270912,0.987299823,0.836456836,30.61842487,0.027118488,2.990211433,1.379040703,0.295370717,2.735695466,0.860330341,37.90808741,0.218578866,1.365621178,1.13920596,0.012350114,0.006952491,15.19119351,2.198879525,-2.611643955,1.578847436,,,,,,,,,,
459,11,01/01/1970 0:10,0.575930415,14.46796222,0.247295516,0.321740436,0.192521846,0.298528896,0.5876484,34.44414205,-4.354449329,5.571070627,0.214169265,82.57394179,95.62125378,0.172892561,0.49562072,1.450059622,34.69683093,29.95492294,1.232156188,0.957843304,1.740749902,27.80701388,0.476510946,33.29003085,0.003835064,21.45124555,37.61409502,1.369686358,21.27341301,0.066918087,5.290000737,16.57838141,0.017626621,0.004535147,6.721088435,5.00797999,0.03174834,-0.152495329,,,,,,,,,,
460,11,01/01/1970 0:11,0.511159398,2.930452892,0.376675632,0.341189246,0.044258136,0.238649283,0.337925256,21.66989405,-2.548935095,2.641599098,0.324209906,94.27438974,97.31138621,1.335798744,0.25482533,1.708946334,17.08710863,14.55861227,0.772786175,1.473255493,1.294329041,22.13125724,0.177830691,23.95684145,0.138196262,17.25856868,14.60896376,1.296648645,27.65795135,0.237351473,2.384522532,7.008099955,0.640653327,0.001154734,4.406466513,1.722233749,-0.741498463,0.14785778,,,,,,,,,,
461,11,01/01/1970 0:11,0.465338546,1.691337727,0.149530446,0.277691648,0.028878802,0.277146314,0.226601696,15.6678389,-2.48315306,1.224253203,0.140173619,96.13253095,98.13812152,0.114040676,0.267825351,0.801187008,23.18672927,19.4318162,0.777230206,6.132300287,0.784409139,18.16534579,0.145550743,6.696504898,0.032183443,3.496667194,25.8225232,1.006827656,4.598796768,0.050610881,0.922897179,6.816244077,0.00381948,0.003374578,4.663667042,3.058823145,-0.207390931,-0.309774931,,,,,,,,,,
462,11,01/01/1970 0:12,0.152367626,0.341814632,0.024483831,0.154998337,0.024994712,0.137372061,0.078037901,0.809720586,-0.024552897,0.314162201,0.361376546,99.29921101,98.16099697,0.379121685,0.204738618,0.358032916,0.249206021,8.268663302,1.720341598,2.005527586,1.351601159,3.251420147,0.012303683,1.844733907,0.041982186,1.334175149,1.885960282,1.076253672,0.79726654,0.108971638,0.135690116,1.265035436,0.046939624,0.006841505,11.95210946,-2.009967369,0.054295207,2.818158147,,,,,,,,,,
463,11,01/01/1970 0:12,0.79396031,13.3810297,0.070585612,0.517904999,0.035912195,0.764841919,0.845973671,33.34850414,-1.728307385,3.368522255,0.776186288,81.5624557,89.44282615,0.331677857,4.608892689,2.806010403,7.746271914,22.65329447,1.393033722,9.258641233,2.597632542,9.840538331,11.07978936,12.16157378,1.292480305,0.552558814,36.4283573,8.434244529,7.573222883,0.434149022,0.851719993,17.28520819,2.944897732,0.001132503,4.090600227,-1.822299477,7.617643631,-4.099061866,,,,,,,,,,
464,11,01/01/1970 0:13,0.668810018,0.449493039,0.086277752,0.298447789,0.029089639,0.136967791,1.842185175,5.650563726,-0.018651252,2.335989745,0.379190498,95.02914286,92.67052489,0.314019937,1.457517965,2.609222734,1.244180655,13.5118988,5.881533658,4.689301138,0.76126459,44.23124814,0.248229386,10.32339752,0.39629177,0.047613665,0.825360663,9.94250959,19.00113255,0.63303361,0.20632578,2.76651528,0.075819101,0.004716981,8.603773585,2.929566199,3.938677751,-3.937547497,,,,,,,,,,
465,11,01/01/1970 0:13,0.184377052,0.278496442,0.049692346,0.184317518,0.026983249,0.136668274,1.341798123,2.996896005,-0.000173501,0.891632795,0.714798228,97.14100604,97.15585154,0.651766072,1.08622959,1.247508976,1.488922531,7.756663836,0.581179235,3.756604601,0.392671361,53.23890456,0.267110406,1.115597245,2.312213513,0.027433036,5.51239365,0.36390197,5.378822854,0.557215071,0.376998607,2.580815927,1.218107758,0,0,-6.849534578,0.595796062,-3.59803899,,,,,,,,,,
466,11,01/01/1970 0:14,2.182034983,1.040080429,0.564464313,3.820881484,0.033365113,0.211946505,8.336744273,33.65783654,-0.076446074,0.829294031,1.20793569,85.06535663,94.82329996,0.337096157,10.00263838,0.990891869,4.281027442,1.345639734,1.925363877,7.80235368,2.715576188,39.82649376,4.302153074,0.246473434,1.967969048,0.047144277,24.37181158,6.721015185,39.84964741,0.870655162,0.916708419,2.153587058,6.545579286,0.003468208,2.566473988,-3.891106959,3.662854922,2.598415517,,,,,,,,,,
467,11,01/01/1970 0:14,0.442494591,0.48430165,0.127468382,1.379553261,0.024962441,0.145152781,2.19250698,10.50683048,-0.017567754,0.467311509,0.223735785,96.04630975,90.40849997,0.214738358,2.182850989,0.420069293,0.441624595,6.96353743,1.03209068,2.442212853,2.750389677,19.26673996,0.037274625,0.337467556,0.017435623,0.027369812,0.135971516,2.584639186,28.6505793,0.054583148,0.124882303,2.715115028,0.007682439,0.001133787,5.755102041,7.556649223,8.283119687,2.225817254,,,,,,,,,,
468,11,01/01/1970 0:15,0.183498602,9.749692469,0.078508626,0.166292407,0.0413462,0.205023384,0.106760631,10.39478233,-1.142591804,1.739149079,0.131553176,87.69257082,79.32883595,0.117204785,0.564349341,1.712363631,11.84228573,7.759551436,1.414761987,0.127870506,1.135365809,5.883278939,0.034152612,6.216887627,0.008726388,9.350082663,12.92951882,1.108407729,2.503308221,0.065190193,0.970201787,12.2103121,0.002241672,0.00228833,2.95194508,8.831339008,12.56391676,0.603435965,,,,,,,,,,
469,11,01/01/1970 0:15,0.240397694,1.15853121,0.076973314,0.194156267,0.025506315,0.202620214,0.117661105,11.69665537,-1.47027433,0.631125905,1.583771357,97.60619385,89.83745093,1.694018548,0.349175708,0.641515238,10.72681348,8.089716329,1.385900727,2.073571811,0.645872439,6.853172515,0.045970669,6.20007093,0.001727395,4.933421965,22.86185648,1.659814578,3.644041489,0.079566304,0.186503316,4.094354022,0.093613695,0.004561003,9.468643101,-1.600416289,6.108248701,-5.401232247,,,,,,,,,,
470,11,01/01/1970 0:16,0.184817782,0.427553812,0.044776081,0.236551703,4.089231642,0.22423427,3.103865768,6.453449903,6.325354364,2.553521775,3.352843268,91.14105097,94.97516539,0.369209494,2.717204926,10.01623143,3.955131715,3.599559187,0.729006924,3.103505108,9.094437904,23.03795269,1.081617885,0.60034388,3.185981074,0.294297645,5.235786467,4.348388799,5.129543966,1.134454189,5.705641593,1.699733117,6.581321227,0.002265006,4.199320498,3.515397038,6.289973029,-2.96080353,,,,,,,,,,
471,11,01/01/1970 0:16,0.977556848,2.558005459,0.330316117,0.535247019,0.024998191,0.145547547,1.287329369,30.93541899,-0.606324997,0.371394699,0.305693681,93.31153933,78.87280496,0.182095705,0.827066347,0.411733797,3.221748135,2.731007803,2.940727057,0.017104611,0.376195576,48.17348127,0.037887916,3.061674614,1.060271398,2.105467348,6.117537538,3.493746171,51.4420568,0.067574174,0.127087663,5.822724064,0.015699273,0.004555809,4.489749431,12.01807964,11.86795224,-2.894713672,,,,,,,,,,
472,11,01/01/1970 0:17,1.612072858,0.337574707,0.488182857,0.780115709,0.032370291,0.138199917,1.750882027,46.32198301,-0.053751073,0.48695293,0.432927546,94.87018613,91.95212897,0.404407791,0.930701578,1.019930438,1.522082695,2.518418356,1.834956942,0.58229663,0.734915782,65.66399237,0.041293048,1.650104387,0.096940256,0.197469819,1.226374674,3.576617005,79.33924376,0.15945426,0.122491593,1.3969647,0.057610749,0.004555809,11.35763098,9.331792316,7.909782675,-6.023671338,,,,,,,,,,
473,11,01/01/1970 0:17,1.120154781,0.188380426,0.494386961,0.983055737,0.024740271,0.131935778,2.754934784,48.59322623,0,0.362998774,0.307283566,94.47055729,95.62006632,0.224136252,3.087589711,0.397948255,0.636222644,1.038474602,1.812401813,0.12177577,1.023478187,76.58187075,0.157478824,0.131129634,0.088859717,0.054577534,1.233197752,1.981095568,81.67203008,0.058418794,0.05514441,0.29096583,0.017882459,0.003363229,6.894618834,12.43874656,3.995505687,2.413789262,,,,,,,,,,
474,11,01/01/1970 0:18,1.252504744,1.931569062,0.496212611,0.891884341,0.028638713,0.173688206,2.831919188,53.86765904,-0.443860016,0.788451151,0.217704368,91.43410433,96.79492327,0.197969049,2.818569256,0.710783036,6.6180867,8.647387253,2.416357416,0.856144551,0.822498288,76.46943117,0.45910247,3.539146392,0.118977522,3.876134616,8.602134106,3.024422391,75.54991178,0.065387198,0.394139603,4.270901087,0.012149222,0.010089686,15.55156951,9.564372682,1.753457268,-2.714928966,,,,,,,,,,
475,11,01/01/1970 0:18,1.002404548,0.248803488,0.490548603,0.815856218,0.025136332,0.126298031,1.34450231,48.87089965,0,0.257220615,0.151212123,96.74547858,93.80790603,0.128488464,2.468866658,0.648526077,0.260792352,1.670358381,1.386041131,0.30929196,0.400787358,57.19269799,0.033024909,0.053770258,0.089158851,0.010676286,0.210289164,1.21233423,77.2912728,0.096158069,0.057694488,1.144778589,0.16148518,0.004535147,9.571428571,4.37587276,4.993102392,-4.018286763,,,,,,,,,,
476,11,01/01/1970 0:19,0.76405275,0.369153197,0.263474008,2.233718602,0.488170841,0.733118699,4.996330121,28.88275321,0.438346049,3.799195034,0.49319201,90.21313467,95.46022471,0.195978324,9.936156378,2.755515486,11.9347328,3.645816844,1.750235884,2.086449083,0.537558989,26.07576528,12.16397726,2.020220175,3.769611028,1.733825955,14.94157334,3.410291466,32.61599784,0.2058681,3.885406099,3.643943158,3.937703176,0.003444317,4.243398393,1.845970825,0.427374053,-8.130138667,,,,,,,,,,
477,11,01/01/1970 0:19,1.009078601,6.218465744,0.350774849,0.578380137,0.032062667,0.170670198,1.241395113,37.53276469,-0.670775204,2.040481481,0.085127048,89.30345913,86.00110844,0.055037565,1.670038082,1.669648299,6.490805746,26.41962882,3.070304793,0.840886561,2.268739312,45.01477842,0.066563294,14.36971216,0.048872363,6.557242265,12.33262406,3.507583658,46.81252078,0.190957421,0.9777637,9.707641913,0.017417348,0.007963595,18.13651877,14.01856634,8.09004857,-5.473955763,,,,,,,,,,
478,11,01/01/1970 0:20,0.129492942,0.331832913,0.023844608,0.169067963,0.024915138,0.159622195,0.089274637,0.328777173,0,0.3941046,0.139304756,99.31590701,88.39839861,0.13591337,1.321386488,0.428231449,0.319880443,3.764490534,1.906811157,0.769218832,5.007118299,3.347941403,0.027102769,0.515398388,0.002240768,0.017828964,0.129358856,0.894229748,1.518689528,0.189650585,0.100427177,2.356164318,0.007887928,0.002257336,2.959367946,9.571023692,9.667839134,-3.445760207,,,,,,,,,,
479,11,01/01/1970 0:20,0.142912826,0.292943857,0.025222559,0.148301259,0.025347692,0.138997029,0.085540327,0.350147027,0,0.361325269,0.226239402,99.39485132,87.85668209,0.225628385,1.159016691,0.734196051,0.368635248,2.504276276,1.321438459,0.307513077,1.899574793,5.703326417,0.020444898,0.30071507,0.001287953,0.051883576,1.684520869,2.014669076,1.601293163,0.191073398,0.087140196,1.513148748,0.008765193,0.001132503,1.257078143,10.93060956,9.702516461,-5.280986239,,,,,,,,,,
480,11,01/01/1970 0:21,0.144024406,0.260994353,0.025749767,0.145350872,0.025561284,0.137511924,0.076891968,0.339731904,0,0.585236373,0.204900733,99.46186933,70.97341664,0.196116358,0.889330315,0.770620189,0.38377285,3.577583734,0.776544227,0.061692466,1.548599073,4.754961832,0.015343909,0.307738487,0.018142212,0.060774594,1.598054674,1.526647972,2.345925216,0.080128009,0.151977458,1.926765814,0.005119565,0.001128668,2.830699774,7.3859827,15.90963885,-6.084605104,,,,,,,,,,
481,11,01/01/1970 0:21,0.142956006,0.20973863,0.025461574,0.139583458,0.024706104,0.131376837,0.068797421,0.328766108,0,0.161071402,0.263023796,99.57703469,83.96718808,0.261699849,0.557282527,0.401688832,0.147625882,3.65825059,1.496665045,0.389837302,0.572181956,3.545890524,0.010795948,0.028047663,0.042058821,0.009195302,0.085035075,1.71475916,1.649025997,0.066289495,0.042308247,0.78780711,0.014656184,0.002272727,4.759090909,4.681897161,11.19524522,-0.444321905,,,,,,,,,,
482,11,01/01/1970 0:22,0.131101467,0.277299623,0.02440276,0.142646313,0.025975408,0.136098799,0.083381531,0.328779499,0,0.805264032,0.088198171,99.44491583,69.91530755,0.088042183,1.097978468,1.039825146,0.125397202,9.977494197,0.811918862,0.051670097,1.645227181,6.305623138,0.021365742,0.174538157,0.001604462,0.042550033,3.180649674,1.066833155,1.190231387,0.05644142,0.153831219,3.3859141,0.003173278,0,0.589041096,9.825151194,16.03930679,-10.54486976,,,,,,,,,,
483,11,01/01/1970 0:22,0.159998395,0.794999499,0.030227373,0.158154684,0.025179702,0.135028723,0.102452352,0.545200631,0.004143949,0.238286627,0.366345372,98.35680431,78.81194203,0.379138878,0.645039749,0.366411432,0.063162484,6.38720258,1.550045256,0.025049404,1.141757228,7.813541694,0.049844808,1.019882873,0.0776727,1.265545886,1.088029701,1.564451446,6.235427705,0.151380442,0.18211727,4.055036781,0.039314957,0.004592423,5.931113662,8.843655852,6.642509671,0.133015414,,,,,,,,,,
484,11,01/01/1970 0:23,0.481608953,3.524587102,0.149317796,0.331208718,0.058625759,0.204354908,0.705845209,13.94158496,-0.255970647,1.124783181,0.363219339,94.24394771,90.54693202,0.328359628,0.933512979,1.381994449,2.49324169,14.36783956,0.753035826,0.251857973,1.569715031,37.84289885,0.608115979,3.918317099,0.105507571,2.825840162,0.522811908,2.39984873,27.22834263,0.049480168,0.735829221,4.869028665,0.026221017,0.002270148,5.536889898,5.020725381,2.138818637,3.395545665,,,,,,,,,,
485,11,01/01/1970 0:23,0.578884485,0.327963081,0.189781347,0.415097875,0.025162634,0.140229171,0.298259642,13.52931195,0,0.247425444,0.516981567,98.39395275,84.77284336,0.188084245,0.627724446,0.378640848,0.113229839,4.44163723,0.735222518,0.341129493,1.267403508,27.79434801,0.590684384,0.367916969,0.138100561,0.124077654,2.933257173,1.685388259,45.45428459,0.346300023,0.182928661,2.062001697,0.056526582,0,1.025056948,8.648743991,2.686125448,1.260095346,,,,,,,,,,
486,11,01/01/1970 0:24,0.145778478,0.158548733,0.157082723,0.277339932,0.083523154,0.939866774,0.210798339,36.14796942,-0.586602551,5.159922364,0.422729176,97.81227931,96.26749334,0.154029704,15.18046277,1.140318653,10.24182232,2.74371528,0.811805928,1.191418593,0.426496651,3.213763063,23.40816665,1.854938333,1.041140554,1.158749905,38.32336433,0.403999782,4.228085619,0.368067552,5.068711533,2.351236309,14.46759062,0.001127396,2.049605411,-6.335809339,-3.115569664,5.032783984,,,,,,,,,,
487,11,01/01/1970 0:24,0.410711475,0.458117381,0.662418713,0.403833647,0.029568087,1.366185818,1.298768185,7.253199633,-1.564489395,1.341945493,0.821133286,93.83132695,86.06130256,0.094432711,1.540424515,0.393924943,3.581784664,2.565219852,3.208743993,4.578280061,0.449336736,17.82230381,19.85140367,0.807029057,5.19915743,0.053808939,0.641043367,1.751093158,10.57779823,0.594350152,1.217532251,2.89262974,13.18077524,0.005643341,9.846501129,3.871302681,8.411393885,-4.985040175,,,,,,,,,,
